111.4996	15.952	44.39
111.4999	15.9521	44.4
111.5004	15.9521	44.42
111.5005	15.9523	44.49
111.5005	15.9529	44.53
111.5005	15.9535	44.56
111.5007	15.9536	44.61
111.5008	15.954	44.62
111.502	15.9548	44.7
111.5022	15.9555	44.71
111.5022	15.9557	44.75
111.5025	15.956	44.75
111.5025	15.956	44.77
111.5026	15.9567	44.78
111.5027	15.9569	44.78
111.5028	15.9571	44.78
111.5028	15.9572	44.81
111.5028	15.9575	44.82
111.503	15.9577	44.83
111.5032	15.9578	44.84
111.5038	15.9578	44.86
111.5039	15.958	44.89
111.5047	15.958	44.95
111.505	15.9582	44.96
111.5052	15.9585	44.97
111.5053	15.9586	44.97
111.5055	15.9588	44.98
111.5055	15.9589	45.0
111.5056	15.9589	45.02
111.5057	15.9591	45.06
111.5058	15.9592	45.07
111.5058	15.9592	45.08
111.5061	15.9593	45.12
111.5064	15.9594	45.13
111.5069	15.9594	45.14
111.5069	15.9595	45.14
111.507	15.9595	45.15
111.5073	15.9597	45.17
111.5079	15.9599	45.22
111.5079	15.9601	45.23
111.5079	15.9602	45.24
111.508	15.9602	45.34
111.508	15.9605	45.4
111.5086	15.9605	45.42
111.5087	15.9606	45.49
111.5089	15.9607	45.51
111.5092	15.9608	45.51
111.5098	15.9609	45.52
111.51	15.9609	45.53
111.5104	15.9613	45.55
111.5104	15.9622	45.57
111.5104	15.9623	45.57
111.5107	15.963	45.61
111.5108	15.9632	45.61
111.5109	15.9633	45.63
111.5115	15.9634	45.68
111.5118	15.9636	45.7
111.5119	15.9641	45.73
111.512	15.9642	45.75
111.5121	15.9642	45.75
111.5122	15.9644	45.76
111.5123	15.9645	45.77
111.5124	15.9646	45.77
111.5124	15.9651	45.79
111.5126	15.9654	45.79
111.5128	15.9654	45.79
111.5136	15.9656	45.8
111.5136	15.9657	45.8
111.5136	15.9658	45.84
111.5137	15.9658	45.85
111.5137	15.9665	45.9
111.5138	15.9673	45.9
111.5138	15.9674	45.94
111.514	15.9682	45.94
111.5141	15.9683	45.94
111.5143	15.9686	45.95
111.5144	15.9692	45.99
111.5144	15.9692	46.01
111.5145	15.9693	46.02
111.5145	15.9697	46.04
111.5145	15.97	46.07
111.5149	15.9706	46.11
111.5151	15.9708	46.12
111.5153	15.9708	46.12
111.5154	15.9708	46.12
111.5159	15.9709	46.13
111.516	15.9711	46.13
111.5167	15.9711	46.19
111.5168	15.9712	46.22
111.5171	15.9713	46.25
111.5171	15.9714	46.26
111.5173	15.9715	46.3
111.5177	15.9715	46.31
111.5177	15.9717	46.32
111.5178	15.9717	46.34
111.5179	15.9718	46.35
111.518	15.9722	46.36
111.518	15.9725	46.37
111.5181	15.9728	46.38
111.5182	15.973	46.42
111.5187	15.9731	46.43
111.5187	15.9732	46.48
111.5189	15.9733	46.48
111.5192	15.9735	46.48
111.5201	15.9738	46.49
111.5204	15.9741	46.52
111.5207	15.9741	46.57
111.521	15.9743	46.6
111.5211	15.9746	46.61
111.5215	15.9748	46.61
111.5216	15.9749	46.63
111.5218	15.9757	46.64
111.5222	15.9759	46.68
111.5227	15.9759	46.7
111.5228	15.9759	46.71
111.5229	15.9763	46.75
111.5238	15.9763	46.76
111.5239	15.9766	46.76
111.524	15.9769	46.78
111.5241	15.977	46.82
111.5245	15.9771	46.88
111.5248	15.9772	46.9
111.5248	15.9774	46.9
111.5251	15.9775	46.94
111.5252	15.9775	46.94
111.5255	15.9778	46.94
111.5256	15.9779	46.98
111.5257	15.978	46.98
111.5259	15.9783	47.02
111.5259	15.9789	47.03
111.526	15.979	47.04
111.5262	15.9792	47.06
111.5263	15.9799	47.07
111.5264	15.9802	47.09
111.5265	15.9802	47.1
111.527	15.981	47.11
111.5275	15.9811	47.14
111.5276	15.9811	47.16
111.5276	15.9815	47.18
111.5277	15.9816	47.18
111.5278	15.9819	47.19
111.5279	15.9819	47.23
111.5287	15.982	47.27
111.5288	15.9823	47.29
111.5288	15.9824	47.29
111.5293	15.9827	47.37
111.5296	15.9829	47.4
111.5296	15.9833	47.45
111.5296	15.9834	47.46
111.5298	15.9837	47.51
111.5298	15.9839	47.52
111.5299	15.9841	47.54
111.5299	15.9843	47.62
111.5301	15.9845	47.64
111.5307	15.9847	47.66
111.5311	15.9847	47.66
111.5311	15.9847	47.68
111.5313	15.9848	47.68
111.5313	15.9848	47.7
111.5315	15.9849	47.71
111.5315	15.9851	47.72
111.5315	15.9853	47.74
111.5316	15.9853	47.75
111.5317	15.9855	47.79
111.5317	15.9855	47.83
111.532	15.9858	47.83
111.532	15.9858	47.84
111.5321	15.9859	47.88
111.5322	15.9864	47.9
111.5327	15.9865	47.93
111.5329	15.9866	47.96
111.533	15.9868	47.97
111.533	15.987	48.02
111.5332	15.987	48.02
111.5335	15.9871	48.08
111.5335	15.9874	48.09
111.5335	15.9875	48.1
111.5344	15.988	48.12
111.5345	15.988	48.13
111.5347	15.9885	48.15
111.5347	15.9886	48.2
111.5348	15.9892	48.21
111.535	15.9893	48.25
111.535	15.9894	48.26
111.5351	15.9896	48.26
111.5352	15.9897	48.27
111.5353	15.9901	48.28
111.5358	15.9902	48.28
111.5359	15.9903	48.28
111.5366	15.9904	48.31
111.5368	15.9904	48.32
111.537	15.9909	48.34
111.5374	15.9915	48.36
111.5376	15.9915	48.36
111.5377	15.9917	48.39
111.5377	15.9921	48.41
111.5383	15.9923	48.43
111.5387	15.9925	48.47
111.5388	15.9929	48.5
111.5393	15.9933	48.53
111.5394	15.9934	48.53
111.5396	15.9935	48.55
111.5397	15.9936	48.56
111.54	15.9943	48.56
111.5401	15.9945	48.58
111.5401	15.9947	48.59
111.5405	15.9948	48.61
111.5408	15.9955	48.63
111.5409	15.9957	48.7
111.5413	15.9957	48.73
111.5416	15.9959	48.76
111.5417	15.9959	48.8
111.5417	15.9962	48.8
111.5418	15.9963	48.81
111.5423	15.9963	48.81
111.5426	15.9966	48.85
111.5427	15.9968	48.87
111.543	15.9968	48.88
111.543	15.9973	48.9
111.5431	15.9974	48.92
111.5434	15.9975	48.94
111.5435	15.9976	48.94
111.5436	15.9977	48.95
111.5437	15.9979	48.96
111.5439	15.9979	48.97
111.5442	15.999	48.98
111.5444	15.9991	49.0
111.5444	15.9994	49.07
111.5452	15.9997	49.07
111.5454	15.9999	49.08
111.5454	16.0	49.1
111.5455	16.0002	49.12
111.5455	16.0005	49.13
111.5458	16.0005	49.2
111.5459	16.0009	49.21
111.546	16.0011	49.31
111.5461	16.0012	49.31
111.5462	16.0018	49.33
111.5466	16.0019	49.34
111.5472	16.0022	49.36
111.5472	16.0022	49.36
111.5475	16.0024	49.4
111.5478	16.0025	49.42
111.5479	16.0027	49.42
111.5488	16.0029	49.46
111.5489	16.003	49.52
111.5489	16.003	49.53
111.5489	16.0032	49.55
111.5492	16.0033	49.56
111.5496	16.0034	49.6
111.5499	16.0034	49.64
111.5499	16.0038	49.68
111.55	16.0039	49.68
111.5504	16.0047	49.73
111.5506	16.0048	49.73
111.5509	16.0054	49.74
111.5511	16.0054	49.75
111.5511	16.0055	49.75
111.5514	16.0055	49.78
111.5519	16.0058	49.78
111.5527	16.006	49.79
111.5528	16.006	49.79
111.5531	16.0062	49.8
111.5533	16.0062	49.81
111.5533	16.0068	49.83
111.5537	16.0068	49.84
111.5538	16.0072	49.85
111.554	16.0076	49.86
111.5541	16.0076	49.87
111.5542	16.0077	49.91
111.5547	16.0082	49.91
111.5548	16.009	49.93
111.5554	16.0091	49.94
111.5555	16.0094	49.96
111.5559	16.01	50.01
111.5559	16.0103	50.01
111.5561	16.0104	50.02
111.5562	16.0112	50.03
111.5562	16.0115	50.05
111.5564	16.0117	50.05
111.5564	16.012	50.08
111.5565	16.0121	50.08
111.5565	16.0133	50.08
111.5566	16.0138	50.09
111.557	16.0139	50.13
111.5573	16.0144	50.13
111.5578	16.0144	50.13
111.5585	16.0144	50.13
111.5586	16.0147	50.15
111.5593	16.015	50.2
111.5593	16.0152	50.21
111.5595	16.0153	50.26
111.5595	16.0154	50.36
111.5597	16.0154	50.36
111.5598	16.0154	50.43
111.5603	16.0155	50.46
111.5605	16.0156	50.47
111.5606	16.0157	50.48
111.5608	16.0158	50.53
111.5609	16.016	50.53
111.5617	16.0162	50.56
111.562	16.0162	50.57
111.562	16.0163	50.58
111.5627	16.0163	50.64
111.5627	16.0164	50.65
111.5627	16.0167	50.66
111.5627	16.0168	50.71
111.5627	16.017	50.75
111.5631	16.0171	50.77
111.5631	16.0172	50.78
111.5632	16.0175	50.85
111.5633	16.0176	50.86
111.5634	16.0178	50.89
111.5635	16.0183	50.89
111.5639	16.0184	50.91
111.564	16.0185	50.92
111.5643	16.0187	50.94
111.5643	16.0187	50.96
111.5653	16.019	50.97
111.5655	16.019	50.98
111.566	16.0191	50.98
111.5661	16.0194	50.98
111.5664	16.0194	51.06
111.5665	16.0194	51.07
111.5671	16.0195	51.09
111.5675	16.0197	51.13
111.5676	16.0198	51.14
111.568	16.0198	51.25
111.5686	16.0198	51.28
111.5687	16.02	51.29
111.569	16.02	51.31
111.569	16.0203	51.37
111.5694	16.0207	51.37
111.5696	16.0207	51.41
111.5697	16.0207	51.41
111.5704	16.0208	51.47
111.5705	16.0208	51.48
111.5708	16.021	51.55
111.5708	16.0218	51.57
111.5711	16.0218	51.58
111.5713	16.0219	51.6
111.5713	16.0223	51.65
111.5713	16.0223	51.68
111.5716	16.0224	51.71
111.5719	16.0224	51.73
111.5719	16.0225	51.74
111.5727	16.0233	51.75
111.5727	16.0234	51.75
111.5727	16.0237	51.75
111.5727	16.0237	51.77
111.5728	16.0238	51.79
111.573	16.0238	51.8
111.5733	16.0241	51.82
111.574	16.0241	51.91
111.5742	16.0243	51.91
111.5745	16.0245	51.94
111.5748	16.025	51.95
111.5752	16.025	51.95
111.5752	16.025	51.97
111.5755	16.0251	51.97
111.5756	16.0251	51.99
111.5757	16.0253	51.99
111.5757	16.0254	52.0
111.5759	16.0256	52.02
111.5763	16.0259	52.02
111.5766	16.026	52.04
111.5767	16.0263	52.05
111.5768	16.0264	52.05
111.5771	16.0266	52.07
111.5773	16.0267	52.07
111.5775	16.0268	52.08
111.5778	16.0274	52.08
111.578	16.0278	52.1
111.5781	16.0281	52.14
111.5782	16.0283	52.17
111.5784	16.0287	52.18
111.5784	16.0288	52.18
111.5785	16.0289	52.19
111.5787	16.0292	52.2
111.5787	16.0292	52.21
111.5792	16.0292	52.21
111.5793	16.0296	52.22
111.5795	16.0298	52.23
111.5795	16.0298	52.24
111.5798	16.0304	52.28
111.58	16.0307	52.29
111.5805	16.0311	52.29
111.5806	16.0314	52.3
111.5807	16.0314	52.3
111.5811	16.0315	52.3
111.5813	16.0315	52.3
111.5818	16.032	52.31
111.582	16.0321	52.35
111.5823	16.0321	52.35
111.5823	16.0324	52.36
111.5825	16.0324	52.37
111.5825	16.0325	52.39
111.5825	16.0325	52.39
111.5831	16.0335	52.42
111.5832	16.0336	52.46
111.5833	16.0336	52.47
111.5835	16.0337	52.48
111.5836	16.0341	52.48
111.5839	16.0345	52.51
111.584	16.0345	52.52
111.5841	16.0347	52.53
111.5841	16.0348	52.61
111.5843	16.0348	52.67
111.5846	16.035	52.69
111.5846	16.035	52.71
111.5849	16.0352	52.71
111.5849	16.0353	52.76
111.5856	16.0354	52.83
111.5857	16.0355	52.85
111.5863	16.0355	52.91
111.5864	16.0357	52.91
111.5867	16.0357	52.91
111.5869	16.0364	52.94
111.587	16.0365	52.94
111.5872	16.0366	52.94
111.5874	16.0367	52.95
111.5874	16.0367	52.98
111.5875	16.0368	53.05
111.5878	16.0369	53.06
111.5883	16.037	53.07
111.5883	16.0371	53.08
111.5884	16.0372	53.08
111.5885	16.0377	53.1
111.5889	16.0378	53.13
111.5892	16.0382	53.14
111.5895	16.0382	53.16
111.5897	16.0383	53.17
111.5898	16.0395	53.17
111.59	16.0398	53.17
111.5905	16.0399	53.2
111.5906	16.0404	53.22
111.5912	16.0404	53.27
111.5914	16.0405	53.27
111.5915	16.0408	53.28
111.5917	16.0413	53.29
111.5918	16.0415	53.32
111.5919	16.0416	53.33
111.592	16.0421	53.34
111.5921	16.0428	53.38
111.5924	16.0434	53.38
111.5925	16.0436	53.42
111.5927	16.0438	53.43
111.5927	16.0438	53.45
111.5929	16.0438	53.46
111.5936	16.0439	53.46
111.5936	16.0443	53.49
111.5941	16.0444	53.5
111.5941	16.0446	53.51
111.5943	16.0447	53.52
111.5945	16.0448	53.55
111.595	16.045	53.55
111.5952	16.0454	53.58
111.5954	16.0454	53.58
111.5956	16.0455	53.6
111.5956	16.0455	53.64
111.5958	16.0458	53.65
111.5964	16.0458	53.66
111.5969	16.0458	53.66
111.597	16.046	53.67
111.5972	16.0462	53.72
111.5973	16.0464	53.72
111.5976	16.0465	53.72
111.5977	16.0466	53.74
111.5978	16.0466	53.75
111.5983	16.047	53.77
111.5984	16.0474	53.79
111.5987	16.0475	53.79
111.5989	16.0475	53.83
111.599	16.0476	53.91
111.5993	16.0476	53.92
111.5995	16.0477	53.92
111.5997	16.0477	53.92
111.5997	16.048	53.92
111.6002	16.0482	53.92
111.6003	16.0483	53.94
111.6007	16.0485	53.97
111.6008	16.0487	54.01
111.6013	16.0487	54.04
111.6021	16.0488	54.04
111.6022	16.049	54.05
111.6024	16.049	54.08
111.6028	16.0494	54.09
111.6035	16.0495	54.14
111.6038	16.0501	54.15
111.6039	16.0502	54.15
111.6041	16.0506	54.17
111.6041	16.0508	54.18
111.6043	16.0508	54.19
111.6043	16.0508	54.19
111.6044	16.0509	54.22
111.6044	16.0509	54.26
111.6046	16.051	54.27
111.6049	16.0511	54.3
111.605	16.0511	54.31
111.6052	16.0514	54.31
111.6055	16.0516	54.32
111.6055	16.0517	54.33
111.6057	16.0518	54.33
111.6057	16.0525	54.34
111.6057	16.0527	54.35
111.606	16.0528	54.35
111.606	16.053	54.4
111.6062	16.0531	54.44
111.6065	16.0532	54.45
111.6066	16.0535	54.47
111.607	16.0538	54.48
111.607	16.0539	54.5
111.6075	16.054	54.52
111.6076	16.054	54.52
111.608	16.0543	54.53
111.6081	16.0545	54.55
111.6081	16.0548	54.55
111.6085	16.0549	54.6
111.6085	16.0551	54.61
111.6088	16.0552	54.69
111.6089	16.0554	54.73
111.609	16.0554	54.73
111.6091	16.056	54.74
111.6094	16.056	54.75
111.6096	16.0561	54.78
111.6098	16.0562	54.78
111.6099	16.0564	54.79
111.6104	16.0566	54.81
111.6104	16.0566	54.83
111.6114	16.057	54.87
111.6115	16.0575	54.89
111.6116	16.0579	54.92
111.6117	16.0584	54.96
111.6117	16.0586	54.97
111.6117	16.0588	54.98
111.6121	16.0589	55.0
111.6123	16.0589	55.01
111.6126	16.059	55.05
111.613	16.059	55.05
111.6135	16.0591	55.07
111.6136	16.0591	55.08
111.6143	16.0593	55.08
111.6144	16.0594	55.14
111.6145	16.0594	55.18
111.6152	16.0597	55.18
111.6154	16.0601	55.22
111.6156	16.0602	55.24
111.6163	16.0602	55.25
111.6164	16.0602	55.26
111.6166	16.0603	55.27
111.6167	16.0603	55.27
111.617	16.0603	55.3
111.6176	16.0604	55.32
111.6177	16.0604	55.34
111.6177	16.0609	55.35
111.6179	16.0609	55.36
111.6181	16.0611	55.4
111.6185	16.0611	55.47
111.6187	16.0613	55.48
111.6188	16.062	55.51
111.6188	16.062	55.52
111.6189	16.062	55.54
111.6191	16.062	55.54
111.6192	16.0621	55.55
111.6193	16.0626	55.57
111.6199	16.0627	55.58
111.6199	16.0628	55.59
111.62	16.063	55.6
111.6202	16.0631	55.66
111.6207	16.0636	55.67
111.6207	16.0639	55.71
111.6208	16.064	55.71
111.6209	16.0641	55.71
111.6219	16.0642	55.76
111.6219	16.0643	55.76
111.6225	16.0643	55.78
111.6231	16.0648	55.78
111.6233	16.0648	55.79
111.6239	16.0649	55.81
111.6239	16.0651	55.82
111.624	16.0654	55.84
111.625	16.0656	55.85
111.6252	16.0657	55.89
111.6256	16.0659	55.93
111.6258	16.0661	55.94
111.6261	16.0664	55.95
111.6266	16.0666	55.97
111.6266	16.0667	55.98
111.6266	16.0667	55.99
111.627	16.0673	56.02
111.6272	16.0674	56.07
111.6275	16.0674	56.08
111.6275	16.0681	56.1
111.6276	16.0683	56.12
111.6277	16.0686	56.15
111.6283	16.069	56.16
111.6285	16.0691	56.16
111.6295	16.0692	56.16
111.6296	16.0694	56.22
111.6297	16.0697	56.23
111.6298	16.0698	56.28
111.6298	16.0707	56.31
111.6299	16.0709	56.32
111.6304	16.071	56.32
111.6305	16.0711	56.36
111.631	16.0714	56.37
111.631	16.0717	56.41
111.6311	16.0721	56.43
111.6315	16.0721	56.46
111.6318	16.0723	56.51
111.6324	16.0724	56.52
111.6325	16.0728	56.56
111.6326	16.0732	56.56
111.6327	16.0732	56.58
111.6328	16.0733	56.6
111.6329	16.0734	56.61
111.6333	16.0735	56.61
111.634	16.0736	56.62
111.634	16.0737	56.62
111.6341	16.0738	56.63
111.6344	16.0741	56.63
111.6344	16.0746	56.65
111.6346	16.0749	56.65
111.6348	16.075	56.66
111.6349	16.0751	56.68
111.6352	16.0753	56.71
111.6352	16.0753	56.71
111.6357	16.0754	56.74
111.6358	16.0756	56.75
111.636	16.0758	56.77
111.6364	16.0758	56.77
111.6367	16.076	56.79
111.6368	16.076	56.79
111.6371	16.0763	56.8
111.6373	16.0764	56.8
111.6375	16.0767	56.81
111.6376	16.077	56.83
111.6381	16.077	56.83
111.6382	16.0771	56.86
111.6383	16.0774	56.88
111.6386	16.0776	56.93
111.6388	16.0778	56.95
111.6392	16.078	56.97
111.6395	16.0783	56.99
111.6395	16.0785	57.01
111.6396	16.0787	57.03
111.6396	16.0788	57.04
111.6398	16.079	57.05
111.6398	16.0792	57.07
111.6399	16.0793	57.12
111.64	16.0793	57.13
111.64	16.0794	57.14
111.6402	16.0795	57.14
111.6407	16.0799	57.14
111.6408	16.0802	57.16
111.6409	16.0807	57.17
111.6412	16.0808	57.17
111.6416	16.0809	57.2
111.6418	16.0809	57.2
111.6419	16.0812	57.22
111.642	16.0812	57.24
111.6421	16.0813	57.26
111.6421	16.0815	57.29
111.6422	16.0815	57.32
111.6422	16.0818	57.34
111.6426	16.0825	57.34
111.6439	16.0827	57.36
111.644	16.083	57.37
111.6441	16.0831	57.4
111.6442	16.0831	57.42
111.6444	16.0836	57.45
111.6445	16.0837	57.48
111.6445	16.084	57.48
111.6446	16.0844	57.49
111.6447	16.0844	57.53
111.6454	16.0846	57.55
111.6455	16.0847	57.56
111.6458	16.085	57.56
111.6459	16.085	57.6
111.646	16.085	57.61
111.6469	16.085	57.62
111.647	16.0852	57.63
111.6471	16.0853	57.64
111.6472	16.0856	57.65
111.6474	16.0859	57.67
111.6477	16.0862	57.68
111.6484	16.0863	57.68
111.6488	16.0866	57.69
111.6489	16.0869	57.7
111.6491	16.0869	57.7
111.6494	16.0871	57.72
111.6497	16.0873	57.73
111.6498	16.0874	57.75
111.6498	16.0875	57.77
111.65	16.0877	57.78
111.6502	16.0879	57.79
111.6502	16.0888	57.79
111.6507	16.089	57.8
111.6515	16.0892	57.84
111.6517	16.0892	57.91
111.6524	16.0892	57.92
111.6531	16.0894	57.95
111.6534	16.0898	57.98
111.6534	16.0901	57.99
111.654	16.0904	58.01
111.654	16.0909	58.02
111.654	16.0915	58.02
111.6541	16.0915	58.03
111.6542	16.0916	58.06
111.6545	16.092	58.07
111.6545	16.0922	58.07
111.6547	16.0924	58.08
111.6547	16.0925	58.09
111.6547	16.0926	58.14
111.6549	16.0928	58.18
111.655	16.0929	58.19
111.6551	16.0933	58.19
111.6551	16.0934	58.22
111.6551	16.0936	58.24
111.6552	16.0937	58.24
111.6553	16.0938	58.25
111.6556	16.0942	58.26
111.6558	16.0944	58.27
111.6558	16.0944	58.28
111.6561	16.0946	58.3
111.6565	16.0947	58.3
111.6567	16.0951	58.34
111.657	16.0952	58.35
111.6571	16.0953	58.36
111.6573	16.0953	58.38
111.6574	16.0953	58.39
111.6574	16.0956	58.44
111.6582	16.0961	58.44
111.659	16.0961	58.45
111.659	16.0962	58.47
111.659	16.0962	58.47
111.6592	16.0965	58.49
111.6592	16.0966	58.53
111.6594	16.0967	58.55
111.6595	16.0969	58.58
111.6597	16.0969	58.61
111.6601	16.0972	58.63
111.6606	16.0973	58.66
111.6606	16.0973	58.66
111.6608	16.0973	58.69
111.6609	16.0987	58.7
111.6612	16.0989	58.72
111.662	16.0994	58.76
111.6625	16.0994	58.78
111.6626	16.0995	58.79
111.6626	16.0998	58.79
111.6627	16.1004	58.81
111.6628	16.1007	58.81
111.6628	16.1009	58.83
111.6634	16.1013	58.85
111.6635	16.1015	58.88
111.6639	16.1015	58.89
111.6644	16.1017	58.92
111.6644	16.102	58.93
111.6644	16.1022	58.97
111.6646	16.1023	59.02
111.6646	16.1025	59.04
111.6646	16.1026	59.05
111.6646	16.1026	59.06
111.6648	16.103	59.07
111.665	16.103	59.09
111.6652	16.1033	59.1
111.6652	16.1034	59.12
111.6657	16.1035	59.18
111.6658	16.1035	59.19
111.6659	16.1037	59.2
111.6664	16.1043	59.23
111.6665	16.1043	59.25
111.6673	16.1043	59.33
111.6675	16.1046	59.33
111.6678	16.1049	59.37
111.6679	16.1049	59.48
111.6679	16.105	59.51
111.6682	16.1051	59.57
111.6684	16.1052	59.57
111.6684	16.1054	59.57
111.6692	16.1055	59.59
111.6695	16.1058	59.59
111.6697	16.1062	59.63
111.6698	16.1067	59.68
111.6699	16.1068	59.74
111.6704	16.1068	59.75
111.6705	16.1069	59.75
111.6706	16.1069	59.76
111.6707	16.1073	59.78
111.6715	16.1075	59.8
111.6716	16.108	59.84
111.6717	16.108	59.9
111.6723	16.1081	59.93
111.6725	16.1083	59.94
111.6726	16.1088	59.97
111.6732	16.1089	60.0
111.6732	16.1089	60.01
111.6735	16.109	60.02
111.6735	16.1095	60.04
111.6737	16.11	60.1
111.6739	16.11	60.14
111.6742	16.1101	60.16
111.6742	16.1105	60.21
111.6744	16.1108	60.22
111.6749	16.1114	60.24
111.675	16.1115	60.25
111.6753	16.1116	60.25
111.6753	16.1119	60.35
111.6753	16.1124	60.35
111.6756	16.1126	60.38
111.6758	16.1126	60.39
111.6758	16.1126	60.41
111.6759	16.1128	60.43
111.6762	16.1128	60.44
111.6763	16.1132	60.45
111.677	16.1132	60.47
111.6773	16.1138	60.48
111.6779	16.1139	60.5
111.678	16.1141	60.51
111.6784	16.1141	60.55
111.6791	16.1141	60.56
111.6791	16.1143	60.58
111.6796	16.1143	60.63
111.6799	16.1143	60.67
111.6803	16.1145	60.68
111.6804	16.1147	60.71
111.6805	16.115	60.73
111.6808	16.1152	60.79
111.681	16.1154	60.79
111.681	16.1156	60.8
111.6818	16.1158	60.87
111.6819	16.116	60.88
111.6819	16.1163	60.88
111.6819	16.1164	60.88
111.6824	16.1164	60.89
111.6825	16.117	60.91
111.6825	16.1171	60.91
111.6828	16.1171	60.93
111.6833	16.1173	60.93
111.6833	16.1176	60.95
111.6834	16.1178	60.95
111.6834	16.1182	60.96
111.6835	16.1182	61.02
111.6837	16.119	61.03
111.684	16.119	61.04
111.6843	16.1191	61.05
111.6844	16.1192	61.06
111.6848	16.1192	61.09
111.685	16.1195	61.16
111.6855	16.1195	61.2
111.6858	16.1196	61.28
111.6858	16.1197	61.3
111.686	16.1201	61.32
111.6861	16.1204	61.38
111.6862	16.1208	61.39
111.6863	16.121	61.39
111.6865	16.1215	61.42
111.6867	16.1216	61.43
111.6869	16.1218	61.46
111.6869	16.1224	61.48
111.687	16.1226	61.48
111.6879	16.1229	61.49
111.6884	16.1229	61.55
111.6896	16.1229	61.57
111.69	16.1234	61.58
111.6903	16.1237	61.64
111.6905	16.1238	61.65
111.691	16.124	61.66
111.6912	16.1245	61.67
111.6913	16.1247	61.71
111.6914	16.1252	61.72
111.6915	16.1259	61.74
111.6915	16.1265	61.75
111.6915	16.1265	61.76
111.6919	16.1267	61.78
111.6921	16.1267	61.8
111.6923	16.1267	61.8
111.6923	16.1268	61.87
111.6924	16.1271	61.87
111.6924	16.1272	61.88
111.6927	16.1277	61.92
111.693	16.1278	61.92
111.6932	16.1282	61.96
111.6932	16.1285	61.97
111.6933	16.1291	61.97
111.6935	16.1292	61.99
111.6936	16.1294	61.99
111.6941	16.1295	62.04
111.6941	16.1296	62.06
111.6942	16.1298	62.1
111.6944	16.1299	62.13
111.6945	16.13	62.15
111.6945	16.1301	62.16
111.6951	16.1304	62.16
111.6952	16.1304	62.2
111.6953	16.1304	62.22
111.6954	16.1304	62.22
111.6956	16.1305	62.28
111.696	16.1306	62.3
111.6962	16.1309	62.31
111.6966	16.131	62.32
111.6968	16.1314	62.33
111.697	16.1316	62.34
111.697	16.1321	62.37
111.6973	16.1323	62.38
111.6975	16.1326	62.38
111.6976	16.1327	62.42
111.6978	16.1327	62.43
111.6979	16.133	62.44
111.698	16.1331	62.46
111.6982	16.1331	62.47
111.6988	16.1332	62.48
111.6989	16.1335	62.52
111.6989	16.1336	62.53
111.699	16.1344	62.54
111.6991	16.1362	62.55
111.6992	16.1364	62.6
111.6995	16.1364	62.63
111.6996	16.1367	62.63
111.7	16.1369	62.65
111.7001	16.1373	62.67
111.7003	16.1378	62.68
111.7003	16.1379	62.7
111.7017	16.1381	62.7
111.7019	16.1382	62.7
111.702	16.1385	62.74
111.702	16.1388	62.74
111.7021	16.139	62.74
111.7025	16.1395	62.81
111.7027	16.1397	62.81
111.7027	16.1398	62.91
111.7038	16.1398	62.94
111.7041	16.1398	62.96
111.7041	16.1404	62.98
111.7043	16.1405	62.99
111.7043	16.1407	63.01
111.7044	16.1409	63.05
111.7046	16.1409	63.06
111.7046	16.141	63.07
111.7053	16.141	63.15
111.7055	16.1412	63.16
111.7056	16.1412	63.16
111.7057	16.1416	63.2
111.7057	16.1417	63.23
111.7064	16.1419	63.24
111.7064	16.1419	63.24
111.7068	16.1422	63.3
111.7069	16.1423	63.3
111.7069	16.1429	63.31
111.7072	16.1431	63.34
111.7075	16.1433	63.41
111.7076	16.1433	63.44
111.7076	16.1435	63.46
111.708	16.1441	63.47
111.7081	16.1441	63.57
111.7081	16.1443	63.62
111.7084	16.1444	63.62
111.7092	16.1445	63.64
111.7093	16.1448	63.65
111.7096	16.1452	63.67
111.7097	16.1456	63.69
111.7098	16.1459	63.69
111.7105	16.1462	63.69
111.7105	16.1463	63.69
111.7106	16.1464	63.7
111.7106	16.1466	63.7
111.7107	16.1473	63.73
111.7108	16.1475	63.84
111.7108	16.1476	63.86
111.7111	16.1479	63.87
111.7112	16.1484	63.87
111.7113	16.1485	63.89
111.7113	16.1485	63.92
111.7117	16.149	63.93
111.7121	16.1492	63.93
111.7121	16.1496	63.94
111.7125	16.1499	63.96
111.7131	16.15	63.99
111.7132	16.15	64.01
111.7133	16.1503	64.03
111.7136	16.1505	64.03
111.714	16.1505	64.03
111.714	16.1505	64.05
111.7141	16.1507	64.06
111.7146	16.1509	64.1
111.7147	16.1517	64.12
111.7149	16.1518	64.14
111.7149	16.1527	64.14
111.7151	16.1529	64.16
111.7153	16.1529	64.2
111.7155	16.153	64.2
111.7157	16.153	64.21
111.7159	16.1531	64.26
111.716	16.1532	64.26
111.7168	16.1537	64.29
111.7169	16.1538	64.32
111.7172	16.1539	64.32
111.7172	16.1544	64.33
111.7173	16.1553	64.34
111.7174	16.1553	64.36
111.7176	16.1554	64.42
111.7179	16.1559	64.45
111.7179	16.156	64.46
111.718	16.1567	64.47
111.7181	16.1567	64.48
111.7182	16.1569	64.49
111.7182	16.1569	64.55
111.7183	16.1572	64.58
111.7183	16.1574	64.61
111.7187	16.1574	64.61
111.719	16.1575	64.64
111.719	16.1579	64.66
111.7192	16.1583	64.67
111.7195	16.1585	64.67
